# [HASH] 0004033:d271c42cd0d562b6c8fd2ad766895c9a2c3c75f140c7e002477121085b2ad8fb26880387cf0fc2fe8c042e37cb2b665583db42274975ec50866b94487c7ac117                                                                                                                                                                                                                                                                                                                                                                               
# [VV] SN:5WNGC_0012 HW:1.02pro FW:1.32
# [PILOTE] Jofresa
# [CALIB] 1.27
t;GNSS_fix;GNSS_time;GNSS_lat;GNSS_lon;GNSS_alt;GNSS_speed;GNSS_head;compass_head;pitch;roll;G_force;vario;DP;T_sensor;A0_cor_DP;A1_cor_DP;P_stat;air_T;air_RH;wind_origin;wind_vel
364.70;1;2026-01-21 11:52:51.20;46.404144;6.923846;1028.27;8.25;279;274;2;0;0.91;-0.44;53.2;6.6;0.0;0.00;887629;5.25;45.47;18;1.8
364.91;1;2026-01-21 11:52:51.40;46.404148;6.923825;1028.13;8.13;280;280;2;0;0.92;-0.57;52.4;6.6;0.0;0.00;887639;5.27;45.49;19;1.8
365.11;1;2026-01-21 11:52:51.60;46.404148;6.923804;1027.97;8.03;280;287;1;-1;0.95;-0.72;51.7;6.6;0.0;0.00;887648;5.28;45.49;20;1.8
365.31;1;2026-01-21 11:52:51.80;46.404152;6.923784;1027.77;7.90;280;295;0;-1;0.96;-0.82;50.7;6.6;0.0;0.00;887664;5.27;45.51;20;1.8
365.56;1;2026-01-21 11:52:52.00;46.404156;6.923764;1027.55;7.83;280;301;0;-1;0.99;-0.85;52.0;6.6;0.0;0.00;887679;5.28;45.53;20;1.8
365.70;1;2026-01-21 11:52:52.20;46.404156;6.923744;1027.32;7.78;281;304;0;-1;1.00;-0.93;51.3;6.6;0.0;0.00;887690;5.28;45.53;20;1.8
365.91;1;2026-01-21 11:52:52.40;46.404160;6.923724;1027.11;7.75;281;308;-2;-1;0.99;-0.90;50.9;6.6;0.0;0.00;887712;5.26;45.52;20;1.8
366.13;1;2026-01-21 11:52:52.60;46.404164;6.923704;1026.89;7.68;281;312;-1;-1;0.97;-0.92;50.4;6.6;0.0;0.00;887746;5.27;45.52;20;1.8
366.31;1;2026-01-21 11:52:52.80;46.404168;6.923684;1026.67;7.71;282;315;-2;-1;0.95;-0.98;50.4;6.6;0.0;0.00;887771;5.26;45.53;20;1.8
366.60;1;2026-01-21 11:52:53.00;46.404172;6.923665;1026.44;7.68;282;317;-3;-1;0.94;-1.11;51.3;6.6;0.0;0.00;887797;5.27;45.53;19;1.9
366.72;1;2026-01-21 11:52:53.20;46.404172;6.923645;1026.18;7.70;283;318;-3;-1;0.96;-1.23;52.7;6.6;0.0;0.00;887804;5.27;45.54;19;1.9
366.93;1;2026-01-21 11:52:53.40;46.404176;6.923625;1025.92;7.69;283;318;-3;-1;0.98;-1.36;56.3;6.6;0.0;0.00;887817;5.29;45.55;18;2.0
367.11;1;2026-01-21 11:52:53.60;46.404180;6.923606;1025.64;7.74;283;318;-4;-1;0.94;-1.30;58.7;6.6;0.0;0.00;887825;5.29;45.55;17;2.0
367.32;1;2026-01-21 11:52:53.80;46.404184;6.923586;1025.35;7.79;283;316;-4;-2;0.92;-1.38;59.1;6.6;0.0;0.00;887844;5.31;45.55;17;2.0
367.56;1;2026-01-21 11:52:54.00;46.404188;6.923566;1025.06;7.77;282;309;-3;-2;0.94;-1.48;59.3;6.6;0.0;0.00;887872;5.31;45.55;17;2.0
367.71;1;2026-01-21 11:52:54.20;46.404192;6.923546;1024.74;7.80;282;306;-3;-2;0.98;-1.58;58.8;6.6;0.0;0.00;887893;5.31;45.54;17;2.0
367.91;1;2026-01-21 11:52:54.40;46.404192;6.923526;1024.37;7.84;283;301;-2;-3;0.97;-1.62;58.6;6.6;0.0;0.00;887927;5.30;45.54;16;2.0
368.12;1;2026-01-21 11:52:54.60;46.404192;6.923506;1024.01;7.82;282;298;-2;-3;0.97;-1.69;59.1;6.6;0.0;0.00;887973;5.31;45.54;16;2.0
368.32;1;2026-01-21 11:52:54.80;46.404196;6.923486;1023.62;7.84;281;298;-1;-4;1.00;-1.73;58.3;6.6;0.0;0.00;888017;5.32;45.54;16;2.0
368.59;1;2026-01-21 11:52:55.00;46.404200;6.923466;1023.23;7.82;281;298;-1;-4;1.02;-1.73;58.1;6.6;0.0;0.00;888076;5.32;45.54;16;2.0
368.69;1;2026-01-21 11:52:55.20;46.404200;6.923445;1022.86;7.85;280;298;-1;-5;1.02;-1.68;57.1;6.6;0.0;0.00;888101;5.32;45.53;15;2.0
368.91;1;2026-01-21 11:52:55.40;46.404204;6.923425;1022.51;7.84;279;299;-1;-5;1.02;-1.80;53.5;6.6;0.0;0.00;888168;5.32;45.53;15;2.0
369.14;1;2026-01-21 11:52:55.60;46.404208;6.923405;1022.18;7.79;278;299;2;-4;1.04;-1.66;51.5;6.6;0.0;0.00;888236;5.32;45.51;16;2.0
369.32;1;2026-01-21 11:52:55.80;46.404208;6.923384;1021.84;7.80;278;298;2;-4;1.03;-1.72;49.5;6.6;0.0;0.00;888283;5.32;45.50;16;2.0
369.59;1;2026-01-21 11:52:56.00;46.404212;6.923364;1021.52;7.82;278;296;1;-3;0.98;-1.73;46.9;6.6;0.0;0.00;888350;5.31;45.49;17;2.0
369.71;1;2026-01-21 11:52:56.20;46.404212;6.923344;1021.21;7.80;278;294;1;-2;0.99;-1.71;47.0;6.6;0.0;0.00;888381;5.31;45.49;18;2.0
369.92;1;2026-01-21 11:52:56.40;46.404216;6.923324;1020.86;7.85;278;293;1;-1;1.01;-1.69;49.0;6.6;0.0;0.00;888415;5.31;45.48;18;2.0
370.12;1;2026-01-21 11:52:56.60;46.404216;6.923303;1020.55;7.84;278;292;1;-1;1.01;-1.60;49.9;6.6;0.0;0.00;888443;5.31;45.46;19;2.0
370.32;1;2026-01-21 11:52:56.80;46.404220;6.923283;1020.22;7.84;277;294;1;0;1.02;-1.67;51.7;6.6;0.0;0.00;888467;5.33;45.46;19;2.0
370.59;1;2026-01-21 11:52:57.00;46.404220;6.923263;1019.90;7.84;278;298;0;0;0.99;-1.52;55.6;6.6;0.0;0.00;888492;5.34;45.44;19;2.0
370.71;1;2026-01-21 11:52:57.20;46.404224;6.923242;1019.60;7.89;278;301;0;0;0.98;-1.57;57.6;6.6;0.0;0.00;888502;5.35;45.43;19;2.0
370.92;1;2026-01-21 11:52:57.40;46.404224;6.923222;1019.30;7.88;278;304;0;1;0.98;-1.66;57.5;6.6;0.0;0.00;888529;5.35;45.42;18;2.0
371.10;1;2026-01-21 11:52:57.60;46.404228;6.923201;1018.97;7.86;278;305;0;2;0.97;-1.71;57.6;6.6;0.0;0.00;888566;5.35;45.42;18;2.0
371.33;1;2026-01-21 11:52:57.80;46.404232;6.923181;1018.64;7.86;279;304;0;2;0.96;-1.79;55.6;6.6;0.0;0.00;888619;5.33;45.40;18;2.0
371.57;1;2026-01-21 11:52:58.00;46.404232;6.923161;1018.29;7.78;280;300;0;2;1.02;-1.69;55.0;6.6;0.0;0.00;888673;5.31;45.38;18;2.0
371.72;1;2026-01-21 11:52:58.20;46.404236;6.923141;1017.94;7.74;280;298;1;2;1.04;-1.61;53.0;6.6;0.0;0.00;888705;5.32;45.38;18;2.0
371.95;1;2026-01-21 11:52:58.40;46.404240;6.923121;1017.61;7.70;281;296;1;1;1.03;-1.63;51.7;6.6;0.0;0.00;888748;5.33;45.37;18;2.0
372.11;1;2026-01-21 11:52:58.60;46.404240;6.923102;1017.30;7.68;281;295;1;1;1.03;-1.44;53.1;6.6;0.0;0.00;888772;5.35;45.36;18;2.0
372.31;1;2026-01-21 11:52:58.80;46.404244;6.923082;1016.99;7.71;281;297;0;0;1.03;-1.46;52.9;6.6;0.0;0.00;888802;5.37;45.35;18;2.0
372.56;1;2026-01-21 11:52:59.00;46.404248;6.923062;1016.71;7.72;281;300;0;-1;1.00;-1.44;52.0;6.6;0.0;0.00;888843;5.38;45.35;18;2.0
372.72;1;2026-01-21 11:52:59.20;46.404252;6.923042;1016.44;7.72;281;301;0;-1;0.98;-1.47;51.6;6.6;0.0;0.00;888881;5.38;45.34;19;2.0
372.91;1;2026-01-21 11:52:59.40;46.404252;6.923022;1016.17;7.72;282;302;0;-2;0.96;-1.60;52.1;6.6;0.0;0.00;888913;5.38;45.34;19;2.0
373.09;1;2026-01-21 11:52:59.60;46.404256;6.923002;1015.88;7.73;282;301;0;-2;0.97;-1.68;50.9;6.6;0.0;0.00;888950;5.38;45.33;19;2.0
373.31;1;2026-01-21 11:52:59.80;46.404260;6.922982;1015.58;7.67;282;297;1;-2;0.99;-1.74;50.4;6.6;0.0;0.00;888994;5.34;45.32;19;2.0
373.56;1;2026-01-21 11:53:00.00;46.404264;6.922963;1015.27;7.67;282;291;0;-2;0.98;-1.68;49.5;6.6;0.0;0.00;889044;5.31;45.31;20;2.0
373.70;1;2026-01-21 11:53:00.20;46.404264;6.922943;1014.96;7.68;281;288;1;-2;0.98;-1.67;50.4;6.6;0.0;0.00;889070;5.30;45.30;20;2.0
373.93;1;2026-01-21 11:53:00.40;46.404268;6.922923;1014.64;7.64;282;286;0;-2;0.99;-1.66;48.3;6.6;0.0;0.00;889109;5.31;45.30;20;2.0
374.11;1;2026-01-21 11:53:00.60;46.404272;6.922904;1014.32;7.64;281;285;1;-2;1.04;-1.66;49.4;6.6;0.0;0.00;889140;5.33;45.30;20;2.0
374.31;1;2026-01-21 11:53:00.80;46.404272;6.922884;1014.00;7.64;282;287;2;-2;1.05;-1.58;50.6;6.5;0.0;0.00;889169;5.35;45.30;20;2.0
374.55;1;2026-01-21 11:53:01.00;46.404272;6.922865;1013.71;7.64;281;291;1;-2;1.01;-1.47;50.9;6.5;0.0;0.00;889205;5.37;45.29;20;2.0
374.71;1;2026-01-21 11:53:01.20;46.404276;6.922845;1013.41;7.69;282;294;0;-1;0.96;-1.62;51.3;6.5;0.0;0.00;889236;5.38;45.29;20;2.0
374.91;1;2026-01-21 11:53:01.40;46.404280;6.922825;1013.13;7.72;282;297;-1;-1;0.94;-1.59;49.9;6.5;0.0;0.00;889278;5.39;45.29;21;2.0
375.12;1;2026-01-21 11:53:01.60;46.404284;6.922805;1012.83;7.72;282;300;-2;0;0.94;-1.79;49.7;6.5;0.0;0.00;889320;5.39;45.28;21;2.0
375.33;1;2026-01-21 11:53:01.80;46.404288;6.922786;1012.50;7.73;282;301;0;0;0.99;-1.65;49.1;6.5;0.0;0.00;889360;5.40;45.29;22;2.0
375.57;1;2026-01-21 11:53:02.00;46.404288;6.922766;1012.16;7.73;283;301;-1;0;1.00;-1.77;52.7;6.5;0.0;0.00;889390;5.40;45.28;22;2.0
375.74;1;2026-01-21 11:53:02.20;46.404292;6.922746;1011.83;7.79;283;300;-1;0;1.01;-1.73;54.2;6.5;0.0;0.00;889405;5.41;45.28;22;2.0
375.92;1;2026-01-21 11:53:02.40;46.404296;6.922726;1011.49;7.82;284;300;-2;1;0.99;-1.70;54.4;6.5;0.0;0.00;889429;5.41;45.28;22;2.0
376.12;1;2026-01-21 11:53:02.60;46.404300;6.922706;1011.15;7.85;284;301;-2;1;0.96;-1.82;53.6;6.5;0.0;0.00;889471;5.42;45.28;22;2.0
376.33;1;2026-01-21 11:53:02.80;46.404304;6.922686;1010.81;7.87;284;301;-1;0;0.97;-1.83;54.4;6.5;0.0;0.00;889509;5.43;45.29;22;2.0
376.53;1;2026-01-21 11:53:03.00;46.404308;6.922666;1010.45;7.90;285;303;-1;0;1.00;-1.81;54.2;6.5;0.0;0.00;889549;5.44;45.29;23;2.0
376.70;1;2026-01-21 11:53:03.20;46.404312;6.922646;1010.09;7.88;285;303;0;0;1.02;-1.83;53.4;6.5;0.0;0.00;889585;5.44;45.29;23;2.0
376.90;1;2026-01-21 11:53:03.40;46.404316;6.922626;1009.74;7.87;286;302;0;0;1.00;-1.81;52.2;6.5;0.0;0.00;889633;5.44;45.28;23;2.0
377.10;1;2026-01-21 11:53:03.60;46.404320;6.922606;1009.38;7.90;286;300;0;0;0.98;-1.89;51.3;6.5;0.0;0.00;889683;5.43;45.28;24;2.0
377.29;1;2026-01-21 11:53:03.80;46.404324;6.922587;1009.02;7.90;286;299;0;0;0.95;-1.90;51.3;6.5;0.0;0.00;889722;5.43;45.28;24;2.0
377.51;1;2026-01-21 11:53:04.00;46.404328;6.922567;1008.63;7.91;287;297;-1;0;0.92;-2.11;50.7;6.5;0.0;0.00;889773;5.42;45.29;24;2.0
377.68;1;2026-01-21 11:53:04.20;46.404332;6.922547;1008.22;7.80;287;296;-1;0;0.90;-2.29;50.5;6.5;0.0;0.00;889812;5.40;45.28;25;2.0
377.89;1;2026-01-21 11:53:04.40;46.404340;6.922528;1007.77;7.72;287;295;-3;0;0.91;-2.44;49.8;6.5;0.0;0.00;889866;5.38;45.28;25;2.0
378.09;1;2026-01-21 11:53:04.60;46.404344;6.922509;1007.24;7.54;287;293;2;1;0.91;-2.71;49.0;6.5;0.0;0.00;889920;5.35;45.29;25;2.0
378.29;1;2026-01-21 11:53:04.80;46.404348;6.922490;1006.69;7.45;287;289;4;2;0.97;-2.41;37.9;6.5;0.0;0.00;889985;5.35;45.29;25;2.0
378.51;1;2026-01-21 11:53:05.00;46.404352;6.922472;1006.14;7.35;288;284;3;2;1.01;-2.53;24.6;6.5;0.0;0.00;890071;5.35;45.29;25;2.0
378.69;1;2026-01-21 11:53:05.20;46.404356;6.922454;1005.60;7.31;288;287;1;2;1.01;-2.57;21.8;6.5;0.0;0.00;890127;5.35;45.30;25;2.0
378.90;1;2026-01-21 11:53:05.40;46.404356;6.922436;1005.05;7.14;289;293;3;2;0.99;-2.60;19.4;6.5;0.0;0.00;890198;5.34;45.30;25;2.0
379.08;1;2026-01-21 11:53:05.60;46.404360;6.922419;1004.47;6.99;290;297;4;2;0.95;-2.79;20.5;6.5;0.0;0.00;890262;5.33;45.32;25;2.0
379.28;1;2026-01-21 11:53:05.80;46.404364;6.922402;1003.88;6.89;290;301;3;2;0.84;-2.89;20.4;6.5;0.0;0.00;890332;5.33;45.33;25;2.0
379.53;1;2026-01-21 11:53:06.00;46.404372;6.922385;1003.25;6.81;291;304;3;2;0.80;-3.22;18.8;6.5;0.0;0.00;890400;5.31;45.34;25;2.0
379.69;1;2026-01-21 11:53:06.20;46.404376;6.922369;1002.54;6.77;291;306;0;2;0.79;-3.51;17.4;6.5;0.0;0.00;890446;5.30;45.35;25;2.0
379.90;1;2026-01-21 11:53:06.40;46.404380;6.922353;1001.73;6.68;290;307;0;2;0.90;-3.58;12.8;6.5;0.0;0.00;890513;5.29;45.36;25;2.0
380.10;1;2026-01-21 11:53:06.60;46.404384;6.922336;1000.88;6.63;291;309;3;2;0.99;-3.69;8.0;6.5;0.0;0.00;890596;5.29;45.38;25;2.0
380.28;1;2026-01-21 11:53:06.80;46.404388;6.922321;1000.02;6.53;292;311;2;2;1.07;-3.61;5.4;6.5;0.0;0.00;890659;5.30;45.39;25;2.0
380.53;1;2026-01-21 11:53:07.00;46.404392;6.922305;999.18;6.36;292;313;3;2;1.10;-3.79;2.3;6.5;0.0;0.00;890777;5.29;45.41;25;2.0
380.69;1;2026-01-21 11:53:07.20;46.404396;6.922290;998.38;6.26;293;311;3;2;1.06;-3.66;1.5;6.5;0.0;0.00;890875;5.28;45.42;25;2.0
380.89;1;2026-01-21 11:53:07.40;46.404404;6.922275;997.61;6.25;295;310;-1;2;0.99;-3.33;2.2;6.5;0.0;0.00;890984;5.27;45.45;25;2.0
381.10;1;2026-01-21 11:53:07.60;46.404408;6.922261;996.85;6.23;295;307;1;3;0.90;-3.66;3.9;6.5;0.0;0.00;891065;5.26;45.46;25;2.0
381.28;1;2026-01-21 11:53:07.80;46.404412;6.922246;996.05;6.18;295;306;-1;2;0.88;-3.85;4.7;6.5;0.0;0.00;891141;5.23;45.46;25;2.0
381.52;1;2026-01-21 11:53:08.00;46.404416;6.922231;995.19;6.19;295;307;-3;0;0.81;-4.08;7.5;6.5;0.0;0.00;891236;5.23;45.49;25;2.0
381.69;1;2026-01-21 11:53:08.20;46.404424;6.922217;994.28;6.15;294;308;-6;-1;0.83;-4.34;3.9;6.5;0.0;0.00;891309;5.22;45.51;25;2.0
381.89;1;2026-01-21 11:53:08.40;46.404428;6.922202;993.28;6.15;294;311;-4;-2;0.78;-4.82;1.4;6.5;0.0;0.00;891415;5.21;45.51;25;2.0
382.10;1;2026-01-21 11:53:08.60;46.404432;6.922188;992.16;6.04;292;315;-4;-1;0.82;-5.11;-0.1;6.5;0.0;0.00;891527;5.22;45.53;25;2.0
382.29;1;2026-01-21 11:53:08.80;46.404436;6.922173;991.00;6.09;292;318;-1;-2;0.94;-5.09;-0.1;6.5;0.0;0.00;891584;5.21;45.54;25;2.0
382.52;1;2026-01-21 11:53:09.00;46.404440;6.922158;989.81;6.17;289;318;3;-1;1.11;-4.84;0.7;6.5;0.0;0.00;891676;5.20;45.56;25;2.0
382.68;1;2026-01-21 11:53:09.20;46.404440;6.922142;988.62;6.39;288;318;4;-2;1.05;-4.76;0.4;6.5;0.0;0.00;891767;5.21;45.57;25;2.0
382.89;1;2026-01-21 11:53:09.40;46.404444;6.922125;987.48;6.79;288;319;-5;-2;0.92;-5.14;0.6;6.5;0.0;0.00;891891;5.20;45.58;25;2.0
383.09;1;2026-01-21 11:53:09.60;46.404448;6.922107;986.29;7.20;288;315;-3;-3;0.99;-4.74;0.1;6.5;0.0;0.00;892003;5.20;45.60;25;2.0
383.29;1;2026-01-21 11:53:09.80;46.404452;6.922088;985.10;7.62;287;309;-4;-3;0.92;-5.10;11.1;6.5;0.0;0.00;892069;5.19;45.62;25;2.0
383.51;1;2026-01-21 11:53:10.00;46.404456;6.922068;983.86;8.16;287;305;-5;-3;0.95;-7.07;45.2;6.5;0.0;0.00;892156;5.18;45.63;25;2.0
383.69;1;2026-01-21 11:53:10.20;46.404464;6.922046;982.57;8.80;289;303;-13;-1;1.05;-8.31;73.6;6.5;0.0;0.00;892342;5.18;45.64;25;2.0
383.88;1;2026-01-21 11:53:10.40;46.404468;6.922024;981.23;9.60;290;302;-14;1;1.11;-8.18;86.8;6.5;0.0;0.00;892602;5.17;45.65;28;1.9
384.08;1;2026-01-21 11:53:10.60;46.404476;6.921998;979.90;10.33;291;302;-14;2;1.19;-7.74;93.4;6.5;0.0;0.00;892879;5.14;45.66;29;1.9
384.32;1;2026-01-21 11:53:10.80;46.404484;6.921972;978.59;11.08;293;304;-12;4;1.21;-7.28;98.9;6.1;0.0;0.00;893072;5.11;45.66;30;1.9
384.52;1;2026-01-21 11:53:11.00;46.404492;6.921944;977.35;11.69;294;305;-8;6;1.27;-7.00;106.8;6.1;0.0;0.00;893219;5.09;45.68;31;1.9
384.69;1;2026-01-21 11:53:11.20;46.404504;6.921916;976.19;12.20;295;306;0;6;1.34;-6.35;106.5;6.1;0.0;0.00;893335;5.06;45.68;34;1.8
384.87;1;2026-01-21 11:53:11.40;46.404512;6.921886;975.20;12.62;297;306;3;6;1.37;-5.69;108.7;6.1;0.0;0.00;893465;5.04;45.69;36;1.8
385.10;1;2026-01-21 11:53:11.60;46.404520;6.921857;974.32;12.95;298;305;5;7;1.38;-4.65;113.8;6.1;0.0;0.00;893594;5.01;45.69;39;1.8
385.28;1;2026-01-21 11:53:11.80;46.404532;6.921826;973.63;13.27;298;304;7;7;1.31;-3.91;119.1;6.1;0.0;0.00;893646;5.00;45.69;43;1.7
385.53;1;2026-01-21 11:53:12.00;46.404544;6.921796;973.02;13.40;299;303;11;6;1.35;-3.09;122.7;6.1;0.0;0.00;893710;4.97;45.72;46;1.7
385.68;1;2026-01-21 11:53:12.20;46.404560;6.921765;972.57;13.48;300;303;13;4;1.34;-2.58;126.5;6.1;0.0;0.00;893738;4.96;45.72;49;1.6
385.88;1;2026-01-21 11:53:12.40;46.404572;6.921735;972.27;13.44;300;296;11;3;1.27;-1.60;137.4;6.1;0.0;0.00;893724;4.96;45.72;51;1.5
386.09;1;2026-01-21 11:53:12.60;46.404584;6.921705;972.11;13.34;300;258;16;0;1.24;-0.95;141.2;6.1;0.0;0.00;893682;4.98;45.73;140;1.8
386.29;1;2026-01-21 11:53:12.80;46.404596;6.921675;972.02;13.18;300;211;15;-2;1.21;-0.65;139.1;6.1;0.0;0.00;893660;4.97;45.74;170;3.7
386.52;1;2026-01-21 11:53:13.00;46.404604;6.921645;971.97;13.02;299;196;16;-4;1.21;-0.24;132.7;6.1;0.0;0.00;893694;4.97;45.75;179;5.3
386.69;1;2026-01-21 11:53:13.20;46.404612;6.921616;972.01;12.83;297;192;15;-6;1.23;0.13;125.5;6.1;0.0;0.00;893740;4.97;45.75;183;6.5
386.89;1;2026-01-21 11:53:13.40;46.404624;6.921587;972.04;12.43;296;189;14;-9;1.15;0.50;118.9;6.1;0.0;0.00;893777;4.98;45.77;185;7.4
387.09;1;2026-01-21 11:53:13.60;46.404632;6.921558;972.20;12.05;295;188;14;-11;1.09;0.46;109.7;6.1;0.0;0.00;893797;4.99;45.77;186;8.1
387.28;1;2026-01-21 11:53:13.80;46.404640;6.921530;972.38;11.69;292;189;15;-12;1.08;0.36;98.3;6.1;0.0;0.00;893829;4.99;45.77;187;8.5
387.52;1;2026-01-21 11:53:14.00;46.404648;6.921502;972.57;11.30;290;189;15;-14;1.02;0.57;86.9;6.1;0.0;0.00;893896;4.99;45.77;187;8.8
387.69;1;2026-01-21 11:53:14.20;46.404656;6.921475;972.76;10.90;287;190;15;-14;0.99;0.71;89.0;6.1;0.0;0.00;893877;4.98;45.79;187;8.9
387.89;1;2026-01-21 11:53:14.40;46.404660;6.921448;972.88;10.68;284;190;14;-14;1.00;0.75;96.0;6.1;0.0;0.00;893773;4.97;45.80;187;9.0
388.09;1;2026-01-21 11:53:14.60;46.404664;6.921422;973.04;10.32;281;191;11;-14;0.92;0.54;92.9;6.1;0.0;0.00;893696;4.97;45.81;187;9.0
388.28;1;2026-01-21 11:53:14.80;46.404668;6.921396;973.15;10.11;279;192;10;-14;0.88;0.16;86.4;6.1;0.0;0.00;893690;4.95;45.81;187;9.0
388.52;1;2026-01-21 11:53:15.00;46.404668;6.921371;973.18;9.86;276;192;10;-13;0.85;-0.24;80.6;6.1;0.0;0.00;893737;4.89;45.80;187;8.9
388.69;1;2026-01-21 11:53:15.20;46.404668;6.921345;973.17;9.70;274;191;7;-11;0.90;-0.19;81.5;6.1;0.0;0.00;893731;4.91;45.81;185;8.7
388.89;1;2026-01-21 11:53:15.40;46.404672;6.921321;973.11;9.61;272;204;4;-10;0.92;-0.51;86.3;6.1;0.0;0.00;893669;4.93;45.82;183;8.5
389.08;1;2026-01-21 11:53:15.60;46.404672;6.921296;973.03;9.42;270;213;1;-8;0.92;-0.77;81.4;6.1;0.0;0.00;893655;4.94;45.83;182;8.4
389.28;1;2026-01-21 11:53:15.80;46.404672;6.921272;972.90;9.40;269;219;0;-5;0.90;-1.22;73.9;6.1;0.0;0.00;893720;4.90;45.83;180;8.2
389.50;1;2026-01-21 11:53:16.00;46.404668;6.921248;972.72;9.32;268;223;-3;-3;0.88;-1.54;68.1;6.1;0.0;0.00;893824;4.89;45.84;179;8.0
389.69;1;2026-01-21 11:53:16.20;46.404668;6.921223;972.48;9.32;268;224;-5;0;0.87;-1.68;66.7;6.1;0.0;0.00;893872;4.87;45.85;177;7.9
389.89;1;2026-01-21 11:53:16.40;46.404668;6.921200;972.18;9.27;267;236;-6;2;0.90;-1.97;68.4;6.1;0.0;0.00;893896;4.88;45.86;176;7.8
390.10;1;2026-01-21 11:53:16.60;46.404668;6.921176;971.83;9.26;267;237;-4;2;0.96;-1.83;73.3;6.1;0.0;0.00;893893;4.91;45.87;174;7.7
390.30;1;2026-01-21 11:53:16.80;46.404668;6.921151;971.43;9.43;268;240;-8;3;0.94;-1.70;83.8;6.1;0.0;0.00;893855;4.94;45.89;173;7.7
390.52;1;2026-01-21 11:53:17.00;46.404668;6.921126;971.02;9.66;268;241;-13;3;0.89;-1.86;92.0;6.1;0.0;0.00;893807;4.96;45.90;172;7.6
390.69;1;2026-01-21 11:53:17.20;46.404664;6.921100;970.59;9.82;268;242;-13;2;0.88;-2.12;100.0;6.1;0.0;0.00;893788;4.97;45.91;172;7.6
390.89;1;2026-01-21 11:53:17.40;46.404664;6.921075;970.14;10.00;268;242;-12;1;0.91;-2.17;105.4;6.1;0.0;0.00;893798;4.98;45.92;171;7.6
391.10;1;2026-01-21 11:53:17.60;46.404664;6.921048;969.66;10.22;268;241;-15;0;0.99;-2.14;118.6;6.1;0.0;0.00;893782;4.97;45.92;171;7.6
391.30;1;2026-01-21 11:53:17.80;46.404664;6.921021;969.21;10.45;268;239;-10;-1;1.03;-2.55;116.3;6.1;0.0;0.00;893821;4.97;45.92;171;7.6
391.54;1;2026-01-21 11:53:18.00;46.404664;6.920993;968.69;10.72;268;233;-11;-2;1.08;-2.17;128.9;6.1;0.0;0.00;893838;4.96;45.92;170;7.6
391.69;1;2026-01-21 11:53:18.20;46.404664;6.920964;968.20;11.04;268;229;-14;-3;1.03;-1.88;133.4;6.1;0.0;0.00;893867;4.95;45.93;170;7.6
391.89;1;2026-01-21 11:53:18.40;46.404660;6.920936;967.73;11.17;267;221;-10;-3;1.07;-1.80;142.4;6.1;0.0;0.00;893850;4.91;45.91;170;7.6
392.10;1;2026-01-21 11:53:18.60;46.404660;6.920906;967.29;11.42;266;212;-3;-4;1.14;-1.65;148.7;6.1;0.0;0.00;893855;4.89;45.92;170;7.7
392.30;1;2026-01-21 11:53:18.80;46.404656;6.920876;966.88;11.61;266;205;-6;-5;1.11;-1.49;151.0;6.1;0.0;0.00;893879;4.88;45.92;170;7.8
392.52;1;2026-01-21 11:53:19.00;46.404656;6.920846;966.50;11.64;265;199;-1;-5;1.13;-1.33;154.0;6.1;0.0;0.00;893935;4.88;45.93;170;7.9
392.69;1;2026-01-21 11:53:19.20;46.404652;6.920816;966.17;11.79;264;197;-2;-5;1.13;-1.18;156.2;6.1;0.0;0.00;893965;4.87;45.92;170;8.1
392.90;1;2026-01-21 11:53:19.40;46.404652;6.920785;965.88;11.89;263;193;3;-5;1.13;-0.94;152.5;6.1;0.0;0.00;894011;4.86;45.93;170;8.2
393.10;1;2026-01-21 11:53:19.60;46.404648;6.920755;965.65;11.93;262;191;0;-4;1.12;-0.57;157.1;6.1;0.0;0.00;894036;4.86;45.92;170;8.2
393.28;1;2026-01-21 11:53:19.80;46.404644;6.920724;965.49;11.89;261;190;3;-4;1.13;-0.50;157.3;6.1;0.0;0.00;894054;4.84;45.92;170;8.3
393.53;1;2026-01-21 11:53:20.00;46.404640;6.920694;965.35;11.81;260;190;5;-5;1.10;-0.40;155.6;6.1;0.0;0.00;894056;4.83;45.93;170;8.3
393.67;1;2026-01-21 11:53:20.20;46.404636;6.920665;965.25;11.65;259;192;7;-5;1.14;-0.17;154.2;6.1;0.0;0.00;894081;4.82;45.93;170;8.3
393.88;1;2026-01-21 11:53:20.40;46.404632;6.920635;965.21;11.56;258;193;6;-4;1.13;-0.03;148.0;6.1;0.0;0.00;894111;4.81;45.93;170;8.3
394.08;1;2026-01-21 11:53:20.60;46.404624;6.920607;965.22;11.35;257;196;6;-3;1.07;0.03;143.5;6.1;0.0;0.00;894148;4.80;45.95;170;8.3
394.31;1;2026-01-21 11:53:20.80;46.404620;6.920579;965.26;11.22;256;197;5;-2;1.02;0.07;137.6;6.1;0.0;0.00;894187;4.80;45.95;170;8.2
394.51;1;2026-01-21 11:53:21.00;46.404616;6.920551;965.32;10.96;256;198;9;-1;1.04;0.07;131.0;6.2;0.0;0.00;894220;4.78;45.95;169;8.2
394.69;1;2026-01-21 11:53:21.20;46.404608;6.920524;965.36;10.76;255;199;6;1;1.04;0.11;123.6;6.2;0.0;0.00;894261;4.78;45.96;169;8.1
